centroide,zone,image,label,nom_images_torchvision,segment,pred_no_euroSAT,pred_euroSAT
POINT (37.19382875486956 36.25477165887168),"POLYGON ((37.19308797348591 36.25403088118497, 37.19456953625322 36.25403088118497, 37.19456953625322 36.25551243655838, 37.19308797348591 36.25551243655838, 37.19308797348591 36.25403088118497))",alep_37.193828754869564_36.254771658871675.jpg,0,alep_5173.jpg,test,0,0
POINT (37.19531031763687 36.25477165887168),"POLYGON ((37.19456953625322 36.25403088118497, 37.19605109902053 36.25403088118497, 37.19605109902053 36.25551243655838, 37.19456953625322 36.25551243655838, 37.19456953625322 36.25403088118497))",alep_37.195310317636874_36.254771658871675.jpg,0,alep_5174.jpg,train,0,0
POINT (37.19679188040418 36.25477165887168),"POLYGON ((37.19605109902053 36.25403088118497, 37.19753266178784 36.25403088118497, 37.19753266178784 36.25551243655838, 37.19605109902053 36.25551243655838, 37.19605109902053 36.25403088118497))",alep_37.196791880404184_36.254771658871675.jpg,0,alep_5175.jpg,train,0,0
POINT (37.19827344317149 36.25477165887168),"POLYGON ((37.19753266178784 36.25403088118497, 37.19901422455515 36.25403088118497, 37.19901422455515 36.25551243655838, 37.19753266178784 36.25551243655838, 37.19753266178784 36.25403088118497))",alep_37.198273443171495_36.254771658871675.jpg,1,alep_5176.jpg,train,0,0
POINT (37.1997550059388 36.25477165887168),"POLYGON ((37.19901422455515 36.25403088118497, 37.20049578732246 36.25403088118497, 37.20049578732246 36.25551243655838, 37.19901422455515 36.25551243655838, 37.19901422455515 36.25403088118497))",alep_37.199755005938805_36.254771658871675.jpg,1,alep_5177.jpg,test,0,0
POINT (37.20123656870611 36.25477165887168),"POLYGON ((37.20049578732246 36.25403088118497, 37.20197735008977 36.25403088118497, 37.20197735008977 36.25551243655838, 37.20049578732246 36.25551243655838, 37.20049578732246 36.25403088118497))",alep_37.201236568706115_36.254771658871675.jpg,0,alep_5178.jpg,train,0,0
POINT (37.20271813147342 36.25477165887168),"POLYGON ((37.20197735008977 36.25403088118497, 37.20345891285708 36.25403088118497, 37.20345891285708 36.25551243655838, 37.20197735008977 36.25551243655838, 37.20197735008977 36.25403088118497))",alep_37.202718131473425_36.254771658871675.jpg,1,alep_5179.jpg,train,0,0
POINT (37.20419969424074 36.25477165887168),"POLYGON ((37.20345891285708 36.25403088118497, 37.20494047562439 36.25403088118497, 37.20494047562439 36.25551243655838, 37.20345891285708 36.25551243655838, 37.20345891285708 36.25403088118497))",alep_37.204199694240735_36.254771658871675.jpg,1,alep_5180.jpg,train,0,0
POINT (37.20568125700805 36.25477165887168),"POLYGON ((37.20494047562439 36.25403088118497, 37.2064220383917 36.25403088118497, 37.2064220383917 36.25551243655838, 37.20494047562439 36.25551243655838, 37.20494047562439 36.25403088118497))",alep_37.205681257008045_36.254771658871675.jpg,0,alep_5181.jpg,train,0,0
POINT (37.20716281977536 36.25477165887168),"POLYGON ((37.2064220383917 36.25403088118497, 37.20790360115901 36.25403088118497, 37.20790360115901 36.25551243655838, 37.2064220383917 36.25551243655838, 37.2064220383917 36.25403088118497))",alep_37.207162819775355_36.254771658871675.jpg,1,alep_5182.jpg,test,0,0
POINT (37.20864438254267 36.25477165887168),"POLYGON ((37.20790360115901 36.25403088118497, 37.20938516392632 36.25403088118497, 37.20938516392632 36.25551243655838, 37.20790360115901 36.25551243655838, 37.20790360115901 36.25403088118497))",alep_37.208644382542666_36.254771658871675.jpg,0,alep_5183.jpg,train,0,0
POINT (37.09011936115785 36.25625321424507),"POLYGON ((37.0893785797742 36.25551243655837, 37.09086014254151 36.25551243655837, 37.09086014254151 36.25699399193177, 37.0893785797742 36.25699399193177, 37.0893785797742 36.25551243655837))",alep_37.09011936115785_36.25625321424507.jpg,0,alep_5184.jpg,train,0,1
POINT (37.09160092392516 36.25625321424507),"POLYGON ((37.09086014254151 36.25551243655837, 37.09234170530882 36.25551243655837, 37.09234170530882 36.25699399193177, 37.09086014254151 36.25699399193177, 37.09086014254151 36.25551243655837))",alep_37.091600923925164_36.25625321424507.jpg,0,alep_5185.jpg,train,0,0
POINT (37.09308248669247 36.25625321424507),"POLYGON ((37.09234170530882 36.25551243655837, 37.09382326807613 36.25551243655837, 37.09382326807613 36.25699399193177, 37.09234170530882 36.25699399193177, 37.09234170530882 36.25551243655837))",alep_37.093082486692474_36.25625321424507.jpg,0,alep_5186.jpg,train,0,0
POINT (37.09456404945978 36.25625321424507),"POLYGON ((37.09382326807613 36.25551243655837, 37.09530483084344 36.25551243655837, 37.09530483084344 36.25699399193177, 37.09382326807613 36.25699399193177, 37.09382326807613 36.25551243655837))",alep_37.094564049459784_36.25625321424507.jpg,0,alep_5187.jpg,train,1,1
POINT (37.09604561222709 36.25625321424507),"POLYGON ((37.09530483084344 36.25551243655837, 37.09678639361075 36.25551243655837, 37.09678639361075 36.25699399193177, 37.09530483084344 36.25699399193177, 37.09530483084344 36.25551243655837))",alep_37.096045612227094_36.25625321424507.jpg,0,alep_5188.jpg,train,0,0
POINT (37.0975271749944 36.25625321424507),"POLYGON ((37.09678639361075 36.25551243655837, 37.09826795637806 36.25551243655837, 37.09826795637806 36.25699399193177, 37.09678639361075 36.25699399193177, 37.09678639361075 36.25551243655837))",alep_37.097527174994404_36.25625321424507.jpg,0,alep_5189.jpg,test,0,0
POINT (37.09900873776171 36.25625321424507),"POLYGON ((37.09826795637806 36.25551243655837, 37.09974951914537 36.25551243655837, 37.09974951914537 36.25699399193177, 37.09826795637806 36.25699399193177, 37.09826795637806 36.25551243655837))",alep_37.099008737761714_36.25625321424507.jpg,0,alep_5190.jpg,train,0,0
POINT (37.10049030052902 36.25625321424507),"POLYGON ((37.09974951914537 36.25551243655837, 37.10123108191268 36.25551243655837, 37.10123108191268 36.25699399193177, 37.09974951914537 36.25699399193177, 37.09974951914537 36.25551243655837))",alep_37.100490300529025_36.25625321424507.jpg,0,alep_5191.jpg,train,0,0
POINT (37.10197186329633 36.25625321424507),"POLYGON ((37.10123108191268 36.25551243655837, 37.10271264467999 36.25551243655837, 37.10271264467999 36.25699399193177, 37.10123108191268 36.25699399193177, 37.10123108191268 36.25551243655837))",alep_37.101971863296335_36.25625321424507.jpg,0,alep_5192.jpg,train,0,0
POINT (37.10345342606364 36.25625321424507),"POLYGON ((37.10271264467999 36.25551243655837, 37.1041942074473 36.25551243655837, 37.1041942074473 36.25699399193177, 37.10271264467999 36.25699399193177, 37.10271264467999 36.25551243655837))",alep_37.103453426063645_36.25625321424507.jpg,0,alep_5193.jpg,train,0,0
POINT (37.10493498883095 36.25625321424507),"POLYGON ((37.1041942074473 36.25551243655837, 37.10567577021461 36.25551243655837, 37.10567577021461 36.25699399193177, 37.1041942074473 36.25699399193177, 37.1041942074473 36.25551243655837))",alep_37.104934988830955_36.25625321424507.jpg,0,alep_5194.jpg,test,0,0
POINT (37.10641655159827 36.25625321424507),"POLYGON ((37.10567577021461 36.25551243655837, 37.10715733298192 36.25551243655837, 37.10715733298192 36.25699399193177, 37.10567577021461 36.25699399193177, 37.10567577021461 36.25551243655837))",alep_37.106416551598265_36.25625321424507.jpg,0,alep_5195.jpg,train,0,0
POINT (37.10789811436558 36.25625321424507),"POLYGON ((37.10715733298192 36.25551243655837, 37.10863889574923 36.25551243655837, 37.10863889574923 36.25699399193177, 37.10715733298192 36.25699399193177, 37.10715733298192 36.25551243655837))",alep_37.107898114365575_36.25625321424507.jpg,0,alep_5196.jpg,train,0,0
POINT (37.10937967713289 36.25625321424507),"POLYGON ((37.10863889574923 36.25551243655837, 37.11012045851654 36.25551243655837, 37.11012045851654 36.25699399193177, 37.10863889574923 36.25699399193177, 37.10863889574923 36.25551243655837))",alep_37.109379677132885_36.25625321424507.jpg,0,alep_5197.jpg,test,0,0
POINT (37.1108612399002 36.25625321424507),"POLYGON ((37.11012045851654 36.25551243655837, 37.11160202128385 36.25551243655837, 37.11160202128385 36.25699399193177, 37.11012045851654 36.25699399193177, 37.11012045851654 36.25551243655837))",alep_37.110861239900196_36.25625321424507.jpg,0,alep_5198.jpg,train,0,0
POINT (37.11234280266751 36.25625321424507),"POLYGON ((37.11160202128385 36.25551243655837, 37.11308358405116 36.25551243655837, 37.11308358405116 36.25699399193177, 37.11160202128385 36.25699399193177, 37.11160202128385 36.25551243655837))",alep_37.112342802667506_36.25625321424507.jpg,0,alep_5199.jpg,test,0,0
POINT (37.11382436543482 36.25625321424507),"POLYGON ((37.11308358405116 36.25551243655837, 37.11456514681847 36.25551243655837, 37.11456514681847 36.25699399193177, 37.11308358405116 36.25699399193177, 37.11308358405116 36.25551243655837))",alep_37.113824365434816_36.25625321424507.jpg,0,alep_5200.jpg,train,0,0
POINT (37.11530592820213 36.25625321424507),"POLYGON ((37.11456514681847 36.25551243655837, 37.11604670958578 36.25551243655837, 37.11604670958578 36.25699399193177, 37.11456514681847 36.25699399193177, 37.11456514681847 36.25551243655837))",alep_37.115305928202126_36.25625321424507.jpg,0,alep_5201.jpg,train,0,0
POINT (37.11678749096944 36.25625321424507),"POLYGON ((37.11604670958578 36.25551243655837, 37.11752827235309 36.25551243655837, 37.11752827235309 36.25699399193177, 37.11604670958578 36.25699399193177, 37.11604670958578 36.25551243655837))",alep_37.116787490969436_36.25625321424507.jpg,0,alep_5202.jpg,train,0,0
POINT (37.11826905373675 36.25625321424507),"POLYGON ((37.11752827235309 36.25551243655837, 37.1190098351204 36.25551243655837, 37.1190098351204 36.25699399193177, 37.11752827235309 36.25699399193177, 37.11752827235309 36.25551243655837))",alep_37.118269053736746_36.25625321424507.jpg,0,alep_5203.jpg,train,0,0
POINT (37.11975061650406 36.25625321424507),"POLYGON ((37.1190098351204 36.25551243655837, 37.12049139788771 36.25551243655837, 37.12049139788771 36.25699399193177, 37.1190098351204 36.25699399193177, 37.1190098351204 36.25551243655837))",alep_37.11975061650406_36.25625321424507.jpg,0,alep_5204.jpg,train,0,0
POINT (37.12123217927137 36.25625321424507),"POLYGON ((37.12049139788771 36.25551243655837, 37.12197296065502 36.25551243655837, 37.12197296065502 36.25699399193177, 37.12049139788771 36.25699399193177, 37.12049139788771 36.25551243655837))",alep_37.12123217927137_36.25625321424507.jpg,0,alep_5205.jpg,train,0,0
POINT (37.12271374203868 36.25625321424507),"POLYGON ((37.12197296065502 36.25551243655837, 37.12345452342233 36.25551243655837, 37.12345452342233 36.25699399193177, 37.12197296065502 36.25699399193177, 37.12197296065502 36.25551243655837))",alep_37.12271374203868_36.25625321424507.jpg,0,alep_5206.jpg,train,0,0
POINT (37.12419530480599 36.25625321424507),"POLYGON ((37.12345452342233 36.25551243655837, 37.12493608618964 36.25551243655837, 37.12493608618964 36.25699399193177, 37.12345452342233 36.25699399193177, 37.12345452342233 36.25551243655837))",alep_37.12419530480599_36.25625321424507.jpg,0,alep_5207.jpg,train,0,0
POINT (37.1256768675733 36.25625321424507),"POLYGON ((37.12493608618964 36.25551243655837, 37.12641764895695 36.25551243655837, 37.12641764895695 36.25699399193177, 37.12493608618964 36.25699399193177, 37.12493608618964 36.25551243655837))",alep_37.1256768675733_36.25625321424507.jpg,0,alep_5208.jpg,train,0,0
POINT (37.12715843034061 36.25625321424507),"POLYGON ((37.12641764895695 36.25551243655837, 37.12789921172426 36.25551243655837, 37.12789921172426 36.25699399193177, 37.12641764895695 36.25699399193177, 37.12641764895695 36.25551243655837))",alep_37.12715843034061_36.25625321424507.jpg,0,alep_5209.jpg,test,0,0
POINT (37.12863999310792 36.25625321424507),"POLYGON ((37.12789921172426 36.25551243655837, 37.12938077449157 36.25551243655837, 37.12938077449157 36.25699399193177, 37.12789921172426 36.25699399193177, 37.12789921172426 36.25551243655837))",alep_37.12863999310792_36.25625321424507.jpg,0,alep_5210.jpg,train,0,0
POINT (37.13012155587523 36.25625321424507),"POLYGON ((37.12938077449157 36.25551243655837, 37.13086233725888 36.25551243655837, 37.13086233725888 36.25699399193177, 37.12938077449157 36.25699399193177, 37.12938077449157 36.25551243655837))",alep_37.13012155587523_36.25625321424507.jpg,0,alep_5211.jpg,test,0,0
POINT (37.13160311864254 36.25625321424507),"POLYGON ((37.13086233725888 36.25551243655837, 37.13234390002619 36.25551243655837, 37.13234390002619 36.25699399193177, 37.13086233725888 36.25699399193177, 37.13086233725888 36.25551243655837))",alep_37.13160311864254_36.25625321424507.jpg,0,alep_5212.jpg,train,1,1
POINT (37.13308468140985 36.25625321424507),"POLYGON ((37.13234390002619 36.25551243655837, 37.1338254627935 36.25551243655837, 37.1338254627935 36.25699399193177, 37.13234390002619 36.25699399193177, 37.13234390002619 36.25551243655837))",alep_37.13308468140985_36.25625321424507.jpg,0,alep_5213.jpg,train,0,0
POINT (37.13456624417716 36.25625321424507),"POLYGON ((37.1338254627935 36.25551243655837, 37.13530702556081 36.25551243655837, 37.13530702556081 36.25699399193177, 37.1338254627935 36.25699399193177, 37.1338254627935 36.25551243655837))",alep_37.13456624417716_36.25625321424507.jpg,0,alep_5214.jpg,train,0,0
POINT (37.13604780694447 36.25625321424507),"POLYGON ((37.13530702556081 36.25551243655837, 37.13678858832812 36.25551243655837, 37.13678858832812 36.25699399193177, 37.13530702556081 36.25699399193177, 37.13530702556081 36.25551243655837))",alep_37.13604780694447_36.25625321424507.jpg,0,alep_5215.jpg,train,0,0
POINT (37.13752936971178 36.25625321424507),"POLYGON ((37.13678858832812 36.25551243655837, 37.13827015109543 36.25551243655837, 37.13827015109543 36.25699399193177, 37.13678858832812 36.25699399193177, 37.13678858832812 36.25551243655837))",alep_37.13752936971178_36.25625321424507.jpg,0,alep_5216.jpg,train,0,0
POINT (37.13901093247909 36.25625321424507),"POLYGON ((37.13827015109543 36.25551243655837, 37.13975171386274 36.25551243655837, 37.13975171386274 36.25699399193177, 37.13827015109543 36.25699399193177, 37.13827015109543 36.25551243655837))",alep_37.13901093247909_36.25625321424507.jpg,0,alep_5217.jpg,train,0,0
POINT (37.1404924952464 36.25625321424507),"POLYGON ((37.13975171386274 36.25551243655837, 37.14123327663005 36.25551243655837, 37.14123327663005 36.25699399193177, 37.13975171386274 36.25699399193177, 37.13975171386274 36.25551243655837))",alep_37.1404924952464_36.25625321424507.jpg,0,alep_5218.jpg,test,0,0
POINT (37.14197405801371 36.25625321424507),"POLYGON ((37.14123327663005 36.25551243655837, 37.14271483939736 36.25551243655837, 37.14271483939736 36.25699399193177, 37.14123327663005 36.25699399193177, 37.14123327663005 36.25551243655837))",alep_37.14197405801371_36.25625321424507.jpg,0,alep_5219.jpg,test,0,0
POINT (37.14345562078102 36.25625321424507),"POLYGON ((37.14271483939736 36.25551243655837, 37.14419640216467 36.25551243655837, 37.14419640216467 36.25699399193177, 37.14271483939736 36.25699399193177, 37.14271483939736 36.25551243655837))",alep_37.14345562078102_36.25625321424507.jpg,0,alep_5220.jpg,test,0,0
POINT (37.14493718354833 36.25625321424507),"POLYGON ((37.14419640216467 36.25551243655837, 37.14567796493198 36.25551243655837, 37.14567796493198 36.25699399193177, 37.14419640216467 36.25699399193177, 37.14419640216467 36.25551243655837))",alep_37.14493718354833_36.25625321424507.jpg,0,alep_5221.jpg,train,0,0
POINT (37.14641874631564 36.25625321424507),"POLYGON ((37.14567796493198 36.25551243655837, 37.14715952769929 36.25551243655837, 37.14715952769929 36.25699399193177, 37.14567796493198 36.25699399193177, 37.14567796493198 36.25551243655837))",alep_37.14641874631564_36.25625321424507.jpg,0,alep_5222.jpg,test,0,0
POINT (37.14790030908295 36.25625321424507),"POLYGON ((37.14715952769929 36.25551243655837, 37.1486410904666 36.25551243655837, 37.1486410904666 36.25699399193177, 37.14715952769929 36.25699399193177, 37.14715952769929 36.25551243655837))",alep_37.14790030908295_36.25625321424507.jpg,0,alep_5223.jpg,train,0,0
POINT (37.14938187185026 36.25625321424507),"POLYGON ((37.1486410904666 36.25551243655837, 37.15012265323391 36.25551243655837, 37.15012265323391 36.25699399193177, 37.1486410904666 36.25699399193177, 37.1486410904666 36.25551243655837))",alep_37.14938187185026_36.25625321424507.jpg,0,alep_5224.jpg,train,0,0
POINT (37.15086343461757 36.25625321424507),"POLYGON ((37.15012265323391 36.25551243655837, 37.15160421600122 36.25551243655837, 37.15160421600122 36.25699399193177, 37.15012265323391 36.25699399193177, 37.15012265323391 36.25551243655837))",alep_37.15086343461757_36.25625321424507.jpg,0,alep_5225.jpg,test,0,0
POINT (37.15234499738488 36.25625321424507),"POLYGON ((37.15160421600122 36.25551243655837, 37.15308577876853 36.25551243655837, 37.15308577876853 36.25699399193177, 37.15160421600122 36.25699399193177, 37.15160421600122 36.25551243655837))",alep_37.15234499738488_36.25625321424507.jpg,0,alep_5226.jpg,train,0,0
