centroide,zone,image,label
POINT (40.10143520959973 35.34794152503952),"POLYGON ((40.10063014496974 35.34734863966402, 40.10224027422971 35.34734863966402, 40.10224027422971 35.34853441041501, 40.10063014496974 35.34853441041501, 40.10063014496974 35.34734863966402))",ezzor_40.10143520959973_35.347941525039516.jpg,0
POINT (40.10304533885969 35.34794152503952),"POLYGON ((40.10224027422971 35.34734863966402, 40.10385040348968 35.34734863966402, 40.10385040348968 35.34853441041501, 40.10224027422971 35.34853441041501, 40.10224027422971 35.34734863966402))",ezzor_40.103045338859694_35.347941525039516.jpg,0
POINT (40.10465546811966 35.34794152503952),"POLYGON ((40.10385040348967 35.34734863966402, 40.10546053274965 35.34734863966402, 40.10546053274965 35.34853441041501, 40.10385040348967 35.34853441041501, 40.10385040348967 35.34734863966402))",ezzor_40.10465546811966_35.347941525039516.jpg,0
POINT (40.10626559737963 35.34794152503952),"POLYGON ((40.10546053274964 35.34734863966402, 40.10707066200961 35.34734863966402, 40.10707066200961 35.34853441041501, 40.10546053274964 35.34853441041501, 40.10546053274964 35.34734863966402))",ezzor_40.106265597379625_35.347941525039516.jpg,0
POINT (40.10787572663959 35.34794152503952),"POLYGON ((40.1070706620096 35.34734863966402, 40.10868079126958 35.34734863966402, 40.10868079126958 35.34853441041501, 40.1070706620096 35.34853441041501, 40.1070706620096 35.34734863966402))",ezzor_40.10787572663959_35.347941525039516.jpg,0
POINT (40.10948585589956 35.34794152503952),"POLYGON ((40.10868079126957 35.34734863966402, 40.11029092052954 35.34734863966402, 40.11029092052954 35.34853441041501, 40.10868079126957 35.34853441041501, 40.10868079126957 35.34734863966402))",ezzor_40.10948585589956_35.347941525039516.jpg,0
POINT (40.11109598515952 35.34794152503952),"POLYGON ((40.11029092052954 35.34734863966402, 40.11190104978951 35.34734863966402, 40.11190104978951 35.34853441041501, 40.11029092052954 35.34853441041501, 40.11029092052954 35.34734863966402))",ezzor_40.11109598515952_35.347941525039516.jpg,1
POINT (40.11270611441949 35.34794152503952),"POLYGON ((40.1119010497895 35.34734863966402, 40.11351117904947 35.34734863966402, 40.11351117904947 35.34853441041501, 40.1119010497895 35.34853441041501, 40.1119010497895 35.34734863966402))",ezzor_40.11270611441949_35.347941525039516.jpg,0
POINT (40.11431624367945 35.34794152503952),"POLYGON ((40.11351117904947 35.34734863966402, 40.11512130830944 35.34734863966402, 40.11512130830944 35.34853441041501, 40.11351117904947 35.34853441041501, 40.11351117904947 35.34734863966402))",ezzor_40.114316243679454_35.347941525039516.jpg,0
POINT (40.11592637293942 35.34794152503952),"POLYGON ((40.11512130830943 35.34734863966402, 40.11673143756941 35.34734863966402, 40.11673143756941 35.34853441041501, 40.11512130830943 35.34853441041501, 40.11512130830943 35.34734863966402))",ezzor_40.11592637293942_35.347941525039516.jpg,0
POINT (40.11753650219939 35.34794152503952),"POLYGON ((40.1167314375694 35.34734863966402, 40.11834156682937 35.34734863966402, 40.11834156682937 35.34853441041501, 40.1167314375694 35.34853441041501, 40.1167314375694 35.34734863966402))",ezzor_40.117536502199385_35.347941525039516.jpg,1
POINT (40.11914663145935 35.34794152503952),"POLYGON ((40.11834156682936 35.34734863966402, 40.11995169608934 35.34734863966402, 40.11995169608934 35.34853441041501, 40.11834156682936 35.34853441041501, 40.11834156682936 35.34734863966402))",ezzor_40.11914663145935_35.347941525039516.jpg,1
POINT (40.12075676071932 35.34794152503952),"POLYGON ((40.11995169608933 35.34734863966402, 40.1215618253493 35.34734863966402, 40.1215618253493 35.34853441041501, 40.11995169608933 35.34853441041501, 40.11995169608933 35.34734863966402))",ezzor_40.12075676071932_35.347941525039516.jpg,1
POINT (40.12236688997928 35.34794152503952),"POLYGON ((40.1215618253493 35.34734863966402, 40.12317195460927 35.34734863966402, 40.12317195460927 35.34853441041501, 40.1215618253493 35.34853441041501, 40.1215618253493 35.34734863966402))",ezzor_40.12236688997928_35.347941525039516.jpg,0
POINT (40.12397701923925 35.34794152503952),"POLYGON ((40.12317195460926 35.34734863966402, 40.12478208386923 35.34734863966402, 40.12478208386923 35.34853441041501, 40.12317195460926 35.34853441041501, 40.12317195460926 35.34734863966402))",ezzor_40.12397701923925_35.347941525039516.jpg,0
POINT (40.12558714849921 35.34794152503952),"POLYGON ((40.12478208386923 35.34734863966402, 40.1263922131292 35.34734863966402, 40.1263922131292 35.34853441041501, 40.12478208386923 35.34853441041501, 40.12478208386923 35.34734863966402))",ezzor_40.125587148499214_35.347941525039516.jpg,0
POINT (40.12719727775918 35.34794152503952),"POLYGON ((40.12639221312919 35.34734863966402, 40.12800234238917 35.34734863966402, 40.12800234238917 35.34853441041501, 40.12639221312919 35.34853441041501, 40.12639221312919 35.34734863966402))",ezzor_40.12719727775918_35.347941525039516.jpg,0
POINT (40.12880740701915 35.34794152503952),"POLYGON ((40.12800234238916 35.34734863966402, 40.12961247164913 35.34734863966402, 40.12961247164913 35.34853441041501, 40.12800234238916 35.34853441041501, 40.12800234238916 35.34734863966402))",ezzor_40.128807407019146_35.347941525039516.jpg,1
POINT (40.13041753627911 35.34794152503952),"POLYGON ((40.12961247164912 35.34734863966402, 40.1312226009091 35.34734863966402, 40.1312226009091 35.34853441041501, 40.12961247164912 35.34853441041501, 40.12961247164912 35.34734863966402))",ezzor_40.13041753627911_35.347941525039516.jpg,0
POINT (40.13202766553908 35.34794152503952),"POLYGON ((40.13122260090909 35.34734863966402, 40.13283273016906 35.34734863966402, 40.13283273016906 35.34853441041501, 40.13122260090909 35.34853441041501, 40.13122260090909 35.34734863966402))",ezzor_40.13202766553908_35.347941525039516.jpg,0
POINT (40.13363779479904 35.34794152503952),"POLYGON ((40.13283273016906 35.34734863966402, 40.13444285942903 35.34734863966402, 40.13444285942903 35.34853441041501, 40.13283273016906 35.34853441041501, 40.13283273016906 35.34734863966402))",ezzor_40.13363779479904_35.347941525039516.jpg,0
POINT (40.13524792405901 35.34794152503952),"POLYGON ((40.13444285942902 35.34734863966402, 40.13605298868899 35.34734863966402, 40.13605298868899 35.34853441041501, 40.13444285942902 35.34853441041501, 40.13444285942902 35.34734863966402))",ezzor_40.13524792405901_35.347941525039516.jpg,0
POINT (40.13685805331897 35.34794152503952),"POLYGON ((40.13605298868899 35.34734863966402, 40.13766311794896 35.34734863966402, 40.13766311794896 35.34853441041501, 40.13605298868899 35.34853441041501, 40.13605298868899 35.34734863966402))",ezzor_40.136858053318974_35.347941525039516.jpg,1
POINT (40.13846818257894 35.34794152503952),"POLYGON ((40.13766311794895 35.34734863966402, 40.13927324720893 35.34734863966402, 40.13927324720893 35.34853441041501, 40.13766311794895 35.34853441041501, 40.13766311794895 35.34734863966402))",ezzor_40.13846818257894_35.347941525039516.jpg,0
POINT (40.14007831183891 35.34794152503952),"POLYGON ((40.13927324720892 35.34734863966402, 40.14088337646889 35.34734863966402, 40.14088337646889 35.34853441041501, 40.13927324720892 35.34853441041501, 40.13927324720892 35.34734863966402))",ezzor_40.140078311838906_35.347941525039516.jpg,0
POINT (40.14168844109887 35.34794152503952),"POLYGON ((40.14088337646889 35.34734863966402, 40.14249350572886 35.34734863966402, 40.14249350572886 35.34853441041501, 40.14088337646889 35.34853441041501, 40.14088337646889 35.34734863966402))",ezzor_40.14168844109887_35.347941525039516.jpg,0
POINT (40.14329857035884 35.34794152503952),"POLYGON ((40.14249350572885 35.34734863966402, 40.14410363498882 35.34734863966402, 40.14410363498882 35.34853441041501, 40.14249350572885 35.34853441041501, 40.14249350572885 35.34734863966402))",ezzor_40.14329857035884_35.347941525039516.jpg,0
POINT (40.1449086996188 35.34794152503952),"POLYGON ((40.14410363498882 35.34734863966402, 40.14571376424879 35.34734863966402, 40.14571376424879 35.34853441041501, 40.14410363498882 35.34853441041501, 40.14410363498882 35.34734863966402))",ezzor_40.1449086996188_35.347941525039516.jpg,0
POINT (40.14651882887877 35.34794152503952),"POLYGON ((40.14571376424878 35.34734863966402, 40.14732389350876 35.34734863966402, 40.14732389350876 35.34853441041501, 40.14571376424878 35.34853441041501, 40.14571376424878 35.34734863966402))",ezzor_40.14651882887877_35.347941525039516.jpg,0
POINT (40.14812895813873 35.34794152503952),"POLYGON ((40.14732389350875 35.34734863966402, 40.14893402276872 35.34734863966402, 40.14893402276872 35.34853441041501, 40.14732389350875 35.34853441041501, 40.14732389350875 35.34734863966402))",ezzor_40.148128958138734_35.347941525039516.jpg,0
POINT (40.1497390873987 35.34794152503952),"POLYGON ((40.14893402276871 35.34734863966402, 40.15054415202869 35.34734863966402, 40.15054415202869 35.34853441041501, 40.14893402276871 35.34853441041501, 40.14893402276871 35.34734863966402))",ezzor_40.1497390873987_35.347941525039516.jpg,0
POINT (40.15134921665867 35.34794152503952),"POLYGON ((40.15054415202868 35.34734863966402, 40.15215428128865 35.34734863966402, 40.15215428128865 35.34853441041501, 40.15054415202868 35.34853441041501, 40.15054415202868 35.34734863966402))",ezzor_40.151349216658666_35.347941525039516.jpg,0
POINT (40.15295934591863 35.34794152503952),"POLYGON ((40.15215428128865 35.34734863966402, 40.15376441054862 35.34734863966402, 40.15376441054862 35.34853441041501, 40.15215428128865 35.34853441041501, 40.15215428128865 35.34734863966402))",ezzor_40.15295934591863_35.347941525039516.jpg,0
POINT (40.1545694751786 35.34794152503952),"POLYGON ((40.15376441054861 35.34734863966402, 40.15537453980858 35.34734863966402, 40.15537453980858 35.34853441041501, 40.15376441054861 35.34853441041501, 40.15376441054861 35.34734863966402))",ezzor_40.1545694751786_35.347941525039516.jpg,0
POINT (40.15617960443856 35.34794152503952),"POLYGON ((40.15537453980858 35.34734863966402, 40.15698466906855 35.34734863966402, 40.15698466906855 35.34853441041501, 40.15537453980858 35.34853441041501, 40.15537453980858 35.34734863966402))",ezzor_40.15617960443856_35.347941525039516.jpg,0
POINT (40.15778973369853 35.34794152503952),"POLYGON ((40.15698466906854 35.34734863966402, 40.15859479832852 35.34734863966402, 40.15859479832852 35.34853441041501, 40.15698466906854 35.34853441041501, 40.15698466906854 35.34734863966402))",ezzor_40.15778973369853_35.347941525039516.jpg,0
POINT (40.15939986295849 35.34794152503952),"POLYGON ((40.15859479832851 35.34734863966402, 40.16020492758848 35.34734863966402, 40.16020492758848 35.34853441041501, 40.15859479832851 35.34853441041501, 40.15859479832851 35.34734863966402))",ezzor_40.159399862958495_35.347941525039516.jpg,0
POINT (40.16100999221846 35.34794152503952),"POLYGON ((40.16020492758847 35.34734863966402, 40.16181505684845 35.34734863966402, 40.16181505684845 35.34853441041501, 40.16020492758847 35.34853441041501, 40.16020492758847 35.34734863966402))",ezzor_40.16100999221846_35.347941525039516.jpg,0
POINT (40.16262012147843 35.34794152503952),"POLYGON ((40.16181505684844 35.34734863966402, 40.16342518610841 35.34734863966402, 40.16342518610841 35.34853441041501, 40.16181505684844 35.34853441041501, 40.16181505684844 35.34734863966402))",ezzor_40.162620121478426_35.347941525039516.jpg,0
POINT (40.16423025073839 35.34794152503952),"POLYGON ((40.16342518610841 35.34734863966402, 40.16503531536838 35.34734863966402, 40.16503531536838 35.34853441041501, 40.16342518610841 35.34853441041501, 40.16342518610841 35.34734863966402))",ezzor_40.16423025073839_35.347941525039516.jpg,0
POINT (40.16584037999836 35.34794152503952),"POLYGON ((40.16503531536837 35.34734863966402, 40.16664544462834 35.34734863966402, 40.16664544462834 35.34853441041501, 40.16503531536837 35.34853441041501, 40.16503531536837 35.34734863966402))",ezzor_40.16584037999836_35.347941525039516.jpg,0
POINT (40.16745050925832 35.34794152503952),"POLYGON ((40.16664544462834 35.34734863966402, 40.16825557388831 35.34734863966402, 40.16825557388831 35.34853441041501, 40.16664544462834 35.34853441041501, 40.16664544462834 35.34734863966402))",ezzor_40.16745050925832_35.347941525039516.jpg,0
POINT (40.16906063851829 35.34794152503952),"POLYGON ((40.1682555738883 35.34734863966402, 40.16986570314828 35.34734863966402, 40.16986570314828 35.34853441041501, 40.1682555738883 35.34853441041501, 40.1682555738883 35.34734863966402))",ezzor_40.16906063851829_35.347941525039516.jpg,0
POINT (40.09016430477997 35.3491272957905),"POLYGON ((40.08935924014998 35.34853441041501, 40.09096936940995 35.34853441041501, 40.09096936940995 35.349720181166, 40.08935924014998 35.349720181166, 40.08935924014998 35.34853441041501))",ezzor_40.09016430477997_35.3491272957905.jpg,0
POINT (40.09177443403993 35.3491272957905),"POLYGON ((40.09096936940995 35.34853441041501, 40.09257949866992 35.34853441041501, 40.09257949866992 35.349720181166, 40.09096936940995 35.349720181166, 40.09096936940995 35.34853441041501))",ezzor_40.091774434039934_35.3491272957905.jpg,0
POINT (40.0933845632999 35.3491272957905),"POLYGON ((40.09257949866991 35.34853441041501, 40.09418962792989 35.34853441041501, 40.09418962792989 35.349720181166, 40.09257949866991 35.349720181166, 40.09257949866991 35.34853441041501))",ezzor_40.0933845632999_35.3491272957905.jpg,0
POINT (40.09499469255987 35.3491272957905),"POLYGON ((40.09418962792988 35.34853441041501, 40.09579975718985 35.34853441041501, 40.09579975718985 35.349720181166, 40.09418962792988 35.349720181166, 40.09418962792988 35.34853441041501))",ezzor_40.094994692559865_35.3491272957905.jpg,0
POINT (40.09660482181983 35.3491272957905),"POLYGON ((40.09579975718984 35.34853441041501, 40.09740988644982 35.34853441041501, 40.09740988644982 35.349720181166, 40.09579975718984 35.349720181166, 40.09579975718984 35.34853441041501))",ezzor_40.09660482181983_35.3491272957905.jpg,0
POINT (40.0982149510798 35.3491272957905),"POLYGON ((40.09740988644981 35.34853441041501, 40.09902001570978 35.34853441041501, 40.09902001570978 35.349720181166, 40.09740988644981 35.349720181166, 40.09740988644981 35.34853441041501))",ezzor_40.0982149510798_35.3491272957905.jpg,0
POINT (40.09982508033976 35.3491272957905),"POLYGON ((40.09902001570978 35.34853441041501, 40.10063014496975 35.34853441041501, 40.10063014496975 35.349720181166, 40.09902001570978 35.349720181166, 40.09902001570978 35.34853441041501))",ezzor_40.09982508033976_35.3491272957905.jpg,0
POINT (40.10143520959973 35.3491272957905),"POLYGON ((40.10063014496974 35.34853441041501, 40.10224027422971 35.34853441041501, 40.10224027422971 35.349720181166, 40.10063014496974 35.349720181166, 40.10063014496974 35.34853441041501))",ezzor_40.10143520959973_35.3491272957905.jpg,0
POINT (40.10304533885969 35.3491272957905),"POLYGON ((40.10224027422971 35.34853441041501, 40.10385040348968 35.34853441041501, 40.10385040348968 35.349720181166, 40.10224027422971 35.349720181166, 40.10224027422971 35.34853441041501))",ezzor_40.103045338859694_35.3491272957905.jpg,0
POINT (40.10465546811966 35.3491272957905),"POLYGON ((40.10385040348967 35.34853441041501, 40.10546053274965 35.34853441041501, 40.10546053274965 35.349720181166, 40.10385040348967 35.349720181166, 40.10385040348967 35.34853441041501))",ezzor_40.10465546811966_35.3491272957905.jpg,0
POINT (40.10626559737963 35.3491272957905),"POLYGON ((40.10546053274964 35.34853441041501, 40.10707066200961 35.34853441041501, 40.10707066200961 35.349720181166, 40.10546053274964 35.349720181166, 40.10546053274964 35.34853441041501))",ezzor_40.106265597379625_35.3491272957905.jpg,0
POINT (40.10787572663959 35.3491272957905),"POLYGON ((40.1070706620096 35.34853441041501, 40.10868079126958 35.34853441041501, 40.10868079126958 35.349720181166, 40.1070706620096 35.349720181166, 40.1070706620096 35.34853441041501))",ezzor_40.10787572663959_35.3491272957905.jpg,0
POINT (40.10948585589956 35.3491272957905),"POLYGON ((40.10868079126957 35.34853441041501, 40.11029092052954 35.34853441041501, 40.11029092052954 35.349720181166, 40.10868079126957 35.349720181166, 40.10868079126957 35.34853441041501))",ezzor_40.10948585589956_35.3491272957905.jpg,0
POINT (40.11109598515952 35.3491272957905),"POLYGON ((40.11029092052954 35.34853441041501, 40.11190104978951 35.34853441041501, 40.11190104978951 35.349720181166, 40.11029092052954 35.349720181166, 40.11029092052954 35.34853441041501))",ezzor_40.11109598515952_35.3491272957905.jpg,1
